index,title,group,tagger,tag,lowercase_word,N
21938,Descartes,0,stanford,VERB,was,405
21946,Descartes,0,stanford,VERB,will,350
20715,Descartes,0,stanford,VERB,does,327
21964,Descartes,0,stanford,VERB,would,297
20551,Descartes,0,stanford,VERB,could,277
21649,Descartes,0,stanford,VERB,see,256
20334,Descartes,0,stanford,VERB,being,245
21235,Descartes,0,stanford,VERB,must,235
21687,Descartes,0,stanford,VERB,should,234
21210,Descartes,0,stanford,VERB,might,221
20714,Descartes,0,stanford,VERB,do,210
21193,Descartes,0,stanford,VERB,may,210
21640,Descartes,0,stanford,VERB,say,195
20329,Descartes,0,stanford,VERB,been,154
7781,Descartes,0,perceptron,X,de,22
7786,Descartes,0,perceptron,X,etc,19
7804,Descartes,0,perceptron,X,’,17
7791,Descartes,0,perceptron,X,la,12
7794,Descartes,0,perceptron,X,re,8
7803,Descartes,0,perceptron,X,‘,8
7785,Descartes,0,perceptron,X,et,6
7790,Descartes,0,perceptron,X,l,6
7787,Descartes,0,perceptron,X,etc.,5
7782,Descartes,0,perceptron,X,dicto,2
7792,Descartes,0,perceptron,X,p.,2
7797,Descartes,0,perceptron,X,vis,2
7802,Descartes,0,perceptron,X,–,2
7778,Descartes,0,perceptron,X,3,1
7779,Descartes,0,perceptron,X,[,1
7780,Descartes,0,perceptron,X,anima,1
7783,Descartes,0,perceptron,X,ed,1
7784,Descartes,0,perceptron,X,esprit,1
7788,Descartes,0,perceptron,X,evidentissimè,1
7789,Descartes,0,perceptron,X,i.e.,1
15017,Descartes,0,spacy,X,etc,41
15009,Descartes,0,spacy,X,de,35
15004,Descartes,0,spacy,X,cogito,20
14987,Descartes,0,spacy,X,3,19
14982,Descartes,0,spacy,X,1,18
15001,Descartes,0,spacy,X,b,16
14986,Descartes,0,spacy,X,2,15
14981,Descartes,0,spacy,X,.,14
15000,Descartes,0,spacy,X,a,13
14990,Descartes,0,spacy,X,4,12
15020,Descartes,0,spacy,X,i.e.,12
15028,Descartes,0,spacy,X,la,10
15038,Descartes,0,spacy,X,priori,10
15021,Descartes,0,spacy,X,ii,9
15022,Descartes,0,spacy,X,iii,8
15024,Descartes,0,spacy,X,iv,7
15046,Descartes,0,spacy,X,v,7
14999,Descartes,0,spacy,X,[,5
15003,Descartes,0,spacy,X,c,5
14980,Descartes,0,spacy,X,):,4
22057,Descartes,0,stanford,X,–,494
21975,Descartes,0,stanford,X,-,381
21989,Descartes,0,stanford,X,cf.,41
21984,Descartes,0,stanford,X,a,32
22008,Descartes,0,stanford,X,etc,25
22037,Descartes,0,stanford,X,priori,23
22015,Descartes,0,stanford,X,i,22
21976,Descartes,0,stanford,X,. . .,16
22009,Descartes,0,stanford,X,etc.,16
22018,Descartes,0,stanford,X,iii,15
21979,Descartes,0,stanford,X,3,13
21986,Descartes,0,stanford,X,b,13
22016,Descartes,0,stanford,X,i.e.,12
22005,Descartes,0,stanford,X,e.g.,11
22023,Descartes,0,stanford,X,like,11
22017,Descartes,0,stanford,X,ii,10
21977,Descartes,0,stanford,X,1,9
21978,Descartes,0,stanford,X,2,8
21999,Descartes,0,stanford,X,de,8
22007,Descartes,0,stanford,X,et,7
22061,Descartes_2,2,perceptron,.,",",8350
22062,Descartes_2,2,perceptron,.,.,3898
22059,Descartes_2,2,perceptron,.,(,1094
22060,Descartes_2,2,perceptron,.,),1093
22063,Descartes_2,2,perceptron,.,:,745
22064,Descartes_2,2,perceptron,.,;,607
22065,Descartes_2,2,perceptron,.,?,194
22072,Descartes_2,2,perceptron,.,’,3
22069,Descartes_2,2,perceptron,.,xi,2
22066,Descartes_2,2,perceptron,.,beliefs,1
22067,Descartes_2,2,perceptron,.,hr1,1
22068,Descartes_2,2,perceptron,.,p.,1
22070,Descartes_2,2,perceptron,.,–,1
22071,Descartes_2,2,perceptron,.,‘,1
29869,Descartes_2,2,spacy,.,",",8350
29871,Descartes_2,2,spacy,.,.,3881
29865,Descartes_2,2,spacy,.,(,1086
29866,Descartes_2,2,spacy,.,),1057
29881,Descartes_2,2,spacy,.,‘,888
29882,Descartes_2,2,spacy,.,’,872
29872,Descartes_2,2,spacy,.,:,715
29873,Descartes_2,2,spacy,.,;,605
29880,Descartes_2,2,spacy,.,–,391
29870,Descartes_2,2,spacy,.,-,356
29874,Descartes_2,2,spacy,.,?,191
29867,Descartes_2,2,spacy,.,):,26
29876,Descartes_2,2,spacy,.,],10
29884,Descartes_2,2,spacy,.,“,10
29885,Descartes_2,2,spacy,.,”,10
29868,Descartes_2,2,spacy,.,*,6
29875,Descartes_2,2,spacy,.,[,5
29877,Descartes_2,2,spacy,.,ix–1,1
29878,Descartes_2,2,spacy,.,question.9,1
29879,Descartes_2,2,spacy,.,x,1
37114,Descartes_2,2,stanford,.,",",8350
37115,Descartes_2,2,stanford,.,.,3791
37112,Descartes_2,2,stanford,.,(,1094
37113,Descartes_2,2,stanford,.,),1093
37123,Descartes_2,2,stanford,.,’,894
37122,Descartes_2,2,stanford,.,‘,888
37116,Descartes_2,2,stanford,.,:,745
37117,Descartes_2,2,stanford,.,;,607
37118,Descartes_2,2,stanford,.,?,194
37121,Descartes_2,2,stanford,.,–,59
37119,Descartes_2,2,stanford,.,[,10
37120,Descartes_2,2,stanford,.,],10
37124,Descartes_2,2,stanford,.,“,10
37125,Descartes_2,2,stanford,.,”,10
23163,Descartes_2,2,perceptron,ADJ,such,293
23238,Descartes_2,2,perceptron,ADJ,true,284
22871,Descartes_2,2,perceptron,ADJ,other,250
23053,Descartes_2,2,perceptron,ADJ,s,187
23379,Descartes_2,2,perceptron,ADJ,‘,170
22194,Descartes_2,2,perceptron,ADJ,certain,165
22203,Descartes_2,2,perceptron,ADJ,clear,149
22911,Descartes_2,2,perceptron,ADJ,physical,134
22887,Descartes_2,2,perceptron,ADJ,particular,132
23056,Descartes_2,2,perceptron,ADJ,same,130
22788,Descartes_2,2,perceptron,ADJ,more,125
22470,Descartes_2,2,perceptron,ADJ,first,123
22927,Descartes_2,2,perceptron,ADJ,possible,113
22501,Descartes_2,2,perceptron,ADJ,general,112
22878,Descartes_2,2,perceptron,ADJ,own,112
22321,Descartes_2,2,perceptron,ADJ,different,109
22701,Descartes_2,2,perceptron,ADJ,least,100
22448,Descartes_2,2,perceptron,ADJ,false,96
22595,Descartes_2,2,perceptron,ADJ,important,84
22341,Descartes_2,2,perceptron,ADJ,distinct,79
30895,Descartes_2,2,spacy,ADJ,true,284
30580,Descartes_2,2,spacy,ADJ,other,250
30842,Descartes_2,2,spacy,ADJ,such,243
29992,Descartes_2,2,spacy,ADJ,certain,165
30001,Descartes_2,2,spacy,ADJ,clear,150
30593,Descartes_2,2,spacy,ADJ,particular,137
30240,Descartes_2,2,spacy,ADJ,first,135
30615,Descartes_2,2,spacy,ADJ,physical,134
30749,Descartes_2,2,spacy,ADJ,same,130
30525,Descartes_2,2,spacy,ADJ,more,120
30632,Descartes_2,2,spacy,ADJ,possible,114
30268,Descartes_2,2,spacy,ADJ,general,112
30587,Descartes_2,2,spacy,ADJ,own,112
30103,Descartes_2,2,spacy,ADJ,different,109
30455,Descartes_2,2,spacy,ADJ,least,97
30220,Descartes_2,2,spacy,ADJ,false,96
30352,Descartes_2,2,spacy,ADJ,important,84
30118,Descartes_2,2,spacy,ADJ,distinct,83
30503,Descartes_2,2,spacy,ADJ,mental,80
30681,Descartes_2,2,spacy,ADJ,pure,78
38123,Descartes_2,2,stanford,ADJ,true,286
37823,Descartes_2,2,stanford,ADJ,other,249
38074,Descartes_2,2,stanford,ADJ,such,248
37232,Descartes_2,2,stanford,ADJ,certain,165
37241,Descartes_2,2,stanford,ADJ,clear,153
37471,Descartes_2,2,stanford,ADJ,first,139
37838,Descartes_2,2,stanford,ADJ,particular,138
37754,Descartes_2,2,stanford,ADJ,more,137
37858,Descartes_2,2,stanford,ADJ,physical,134
37986,Descartes_2,2,stanford,ADJ,same,130
37921,Descartes_2,2,stanford,ADJ,pure,126
37874,Descartes_2,2,stanford,ADJ,possible,114
37494,Descartes_2,2,stanford,ADJ,general,112
37830,Descartes_2,2,stanford,ADJ,own,112
37343,Descartes_2,2,stanford,ADJ,different,109
37453,Descartes_2,2,stanford,ADJ,false,97
37734,Descartes_2,2,stanford,ADJ,mental,88
37995,Descartes_2,2,stanford,ADJ,second,88
37578,Descartes_2,2,stanford,ADJ,important,84
37359,Descartes_2,2,stanford,ADJ,distinct,83
23424,Descartes_2,2,perceptron,ADP,of,4781
23416,Descartes_2,2,perceptron,ADP,in,2663
23444,Descartes_2,2,perceptron,ADP,that,2453
23395,Descartes_2,2,perceptron,ADP,as,1160
23412,Descartes_2,2,perceptron,ADP,for,853
23415,Descartes_2,2,perceptron,ADP,if,632
23406,Descartes_2,2,perceptron,ADP,by,597
23413,Descartes_2,2,perceptron,ADP,from,587
23426,Descartes_2,2,perceptron,ADP,on,564
23396,Descartes_2,2,perceptron,ADP,at,548
23465,Descartes_2,2,perceptron,ADP,with,520
23384,Descartes_2,2,perceptron,ADP,about,285
23443,Descartes_2,2,perceptron,ADP,than,237
23404,Descartes_2,2,perceptron,ADP,between,150
23441,Descartes_2,2,perceptron,ADP,since,136
23446,Descartes_2,2,perceptron,ADP,though,126
23463,Descartes_2,2,perceptron,ADP,whether,124
23467,Descartes_2,2,perceptron,ADP,without,105
23398,Descartes_2,2,perceptron,ADP,because,95
23418,Descartes_2,2,perceptron,ADP,into,90
31041,Descartes_2,2,spacy,ADP,of,4763
31033,Descartes_2,2,spacy,ADP,in,2655
31052,Descartes_2,2,spacy,ADP,to,1439
31031,Descartes_2,2,spacy,ADP,for,761
31017,Descartes_2,2,spacy,ADP,as,637
31026,Descartes_2,2,spacy,ADP,by,597
31032,Descartes_2,2,spacy,ADP,from,587
31043,Descartes_2,2,spacy,ADP,on,560
31060,Descartes_2,2,spacy,ADP,with,519
31019,Descartes_2,2,spacy,ADP,at,428
31008,Descartes_2,2,spacy,ADP,about,297
31049,Descartes_2,2,spacy,ADP,than,187
31024,Descartes_2,2,spacy,ADP,between,150
31044,Descartes_2,2,spacy,ADP,out,115
31062,Descartes_2,2,spacy,ADP,without,105
31036,Descartes_2,2,spacy,ADP,into,90
31058,Descartes_2,2,spacy,ADP,up,84
31037,Descartes_2,2,spacy,ADP,like,56
31012,Descartes_2,2,spacy,ADP,against,48
31050,Descartes_2,2,spacy,ADP,through,40
38276,Descartes_2,2,stanford,ADP,of,4734
38269,Descartes_2,2,stanford,ADP,in,2659
38291,Descartes_2,2,stanford,ADP,that,2249
38296,Descartes_2,2,stanford,ADP,to,1489
38249,Descartes_2,2,stanford,ADP,as,1142
38266,Descartes_2,2,stanford,ADP,for,853
38268,Descartes_2,2,stanford,ADP,if,632
38258,Descartes_2,2,stanford,ADP,by,598
38267,Descartes_2,2,stanford,ADP,from,587
38278,Descartes_2,2,stanford,ADP,on,551
38250,Descartes_2,2,stanford,ADP,at,524
38309,Descartes_2,2,stanford,ADP,with,521
38239,Descartes_2,2,stanford,ADP,about,267
38290,Descartes_2,2,stanford,ADP,than,237
38255,Descartes_2,2,stanford,ADP,between,150
38287,Descartes_2,2,stanford,ADP,since,136
38307,Descartes_2,2,stanford,ADP,whether,124
38292,Descartes_2,2,stanford,ADP,though,116
38311,Descartes_2,2,stanford,ADP,without,105
38251,Descartes_2,2,stanford,ADP,because,97
23772,Descartes_2,2,perceptron,ADV,not,1567
23882,Descartes_2,2,perceptron,ADV,so,327
23785,Descartes_2,2,perceptron,ADV,only,261
23719,Descartes_2,2,perceptron,ADV,just,222
23918,Descartes_2,2,perceptron,ADV,then,221
23751,Descartes_2,2,perceptron,ADV,more,199
23612,Descartes_2,2,perceptron,ADV,even,192
23963,Descartes_2,2,perceptron,ADV,very,187
23971,Descartes_2,2,perceptron,ADV,when,182
23494,Descartes_2,2,perceptron,ADV,also,166
23667,Descartes_2,2,perceptron,ADV,how,145
23668,Descartes_2,2,perceptron,ADV,however,134
23776,Descartes_2,2,perceptron,ADV,now,134
23834,Descartes_2,2,perceptron,ADV,rather,125
23662,Descartes_2,2,perceptron,ADV,here,122
23742,Descartes_2,2,perceptron,ADV,merely,122
23542,Descartes_2,2,perceptron,ADV,clearly,112
23493,Descartes_2,2,perceptron,ADV,already,107
23690,Descartes_2,2,perceptron,ADV,indeed,94
23513,Descartes_2,2,perceptron,ADV,as,84
31477,Descartes_2,2,spacy,ADV,so,351
31386,Descartes_2,2,spacy,ADV,only,259
31317,Descartes_2,2,spacy,ADV,just,222
31512,Descartes_2,2,spacy,ADV,then,221
31354,Descartes_2,2,spacy,ADV,more,207
31209,Descartes_2,2,spacy,ADV,even,193
31560,Descartes_2,2,spacy,ADV,very,175
31088,Descartes_2,2,spacy,ADV,also,166
31268,Descartes_2,2,spacy,ADV,however,134
31082,Descartes_2,2,spacy,ADV,all,132
31436,Descartes_2,2,spacy,ADV,rather,126
31374,Descartes_2,2,spacy,ADV,now,125
31261,Descartes_2,2,spacy,ADV,here,122
31345,Descartes_2,2,spacy,ADV,merely,122
31103,Descartes_2,2,spacy,ADV,as,121
31105,Descartes_2,2,spacy,ADV,at,120
31133,Descartes_2,2,spacy,ADV,clearly,112
31087,Descartes_2,2,spacy,ADV,already,107
31288,Descartes_2,2,spacy,ADV,indeed,94
31400,Descartes_2,2,spacy,ADV,perhaps,80
38615,Descartes_2,2,stanford,ADV,not,1585
38721,Descartes_2,2,stanford,ADV,so,367
38630,Descartes_2,2,stanford,ADV,only,266
38559,Descartes_2,2,stanford,ADV,just,222
38757,Descartes_2,2,stanford,ADV,then,221
38455,Descartes_2,2,stanford,ADV,even,193
38594,Descartes_2,2,stanford,ADV,more,190
38811,Descartes_2,2,stanford,ADV,when,182
38804,Descartes_2,2,stanford,ADV,very,179
38336,Descartes_2,2,stanford,ADV,also,166
38512,Descartes_2,2,stanford,ADV,how,146
38513,Descartes_2,2,stanford,ADV,however,134
38618,Descartes_2,2,stanford,ADV,now,132
38680,Descartes_2,2,stanford,ADV,rather,126
38505,Descartes_2,2,stanford,ADV,here,123
38585,Descartes_2,2,stanford,ADV,merely,122
38380,Descartes_2,2,stanford,ADV,clearly,112
38335,Descartes_2,2,stanford,ADV,already,107
38759,Descartes_2,2,stanford,ADV,there,104
38351,Descartes_2,2,stanford,ADV,as,103
23987,Descartes_2,2,perceptron,CONJ,and,2131
23989,Descartes_2,2,perceptron,CONJ,but,761
23997,Descartes_2,2,perceptron,CONJ,or,628
23996,Descartes_2,2,perceptron,CONJ,nor,65
23990,Descartes_2,2,perceptron,CONJ,either,23
24001,Descartes_2,2,perceptron,CONJ,yet,10
23988,Descartes_2,2,perceptron,CONJ,both,8
24000,Descartes_2,2,perceptron,CONJ,so,8
24003,Descartes_2,2,perceptron,CONJ,‘,4
23994,Descartes_2,2,perceptron,CONJ,moreover,3
23995,Descartes_2,2,perceptron,CONJ,neither,2
24004,Descartes_2,2,perceptron,CONJ,’,2
23986,Descartes_2,2,perceptron,CONJ,],1
23991,Descartes_2,2,perceptron,CONJ,enquiry,1
23992,Descartes_2,2,perceptron,CONJ,et,1
23993,Descartes_2,2,perceptron,CONJ,less,1
23998,Descartes_2,2,perceptron,CONJ,plus,1
23999,Descartes_2,2,perceptron,CONJ,s,1
24002,Descartes_2,2,perceptron,CONJ,–,1
31601,Descartes_2,2,spacy,CONJ,that,2282
31577,Descartes_2,2,spacy,CONJ,and,2137
31583,Descartes_2,2,spacy,CONJ,but,758
31589,Descartes_2,2,spacy,CONJ,if,632
31595,Descartes_2,2,spacy,CONJ,or,629
31578,Descartes_2,2,spacy,CONJ,as,487
31607,Descartes_2,2,spacy,CONJ,when,182
31588,Descartes_2,2,spacy,CONJ,how,146
31598,Descartes_2,2,spacy,CONJ,since,136
31602,Descartes_2,2,spacy,CONJ,though,125
31612,Descartes_2,2,spacy,CONJ,whether,124
31579,Descartes_2,2,spacy,CONJ,because,98
31587,Descartes_2,2,spacy,CONJ,for,91
31613,Descartes_2,2,spacy,CONJ,while,78
31609,Descartes_2,2,spacy,CONJ,where,68
31593,Descartes_2,2,spacy,CONJ,nor,65
31614,Descartes_2,2,spacy,CONJ,why,55
31600,Descartes_2,2,spacy,CONJ,than,50
31599,Descartes_2,2,spacy,CONJ,so,49
31585,Descartes_2,2,spacy,CONJ,either,33
38823,Descartes_2,2,stanford,CONJ,and,2137
38825,Descartes_2,2,stanford,CONJ,but,753
38829,Descartes_2,2,stanford,CONJ,or,629
38828,Descartes_2,2,stanford,CONJ,nor,65
38826,Descartes_2,2,stanford,CONJ,either,40
38824,Descartes_2,2,stanford,CONJ,both,38
38832,Descartes_2,2,stanford,CONJ,yet,22
38827,Descartes_2,2,stanford,CONJ,neither,8
38831,Descartes_2,2,stanford,CONJ,so,4
38830,Descartes_2,2,stanford,CONJ,plus,1
24024,Descartes_2,2,perceptron,DET,the,6599
24005,Descartes_2,2,perceptron,DET,a,2387
24027,Descartes_2,2,perceptron,DET,this,1287
24031,Descartes_2,2,perceptron,DET,which,1253
24023,Descartes_2,2,perceptron,DET,that,872
24007,Descartes_2,2,perceptron,DET,an,528
24025,Descartes_2,2,perceptron,DET,there,507
24006,Descartes_2,2,perceptron,DET,all,416
24020,Descartes_2,2,perceptron,DET,some,375
24009,Descartes_2,2,perceptron,DET,any,355
24017,Descartes_2,2,perceptron,DET,no,354
24026,Descartes_2,2,perceptron,DET,these,286
24028,Descartes_2,2,perceptron,DET,those,107
24008,Descartes_2,2,perceptron,DET,another,99
24010,Descartes_2,2,perceptron,DET,both,66
24021,Descartes_2,2,perceptron,DET,such,48
24011,Descartes_2,2,perceptron,DET,each,42
24013,Descartes_2,2,perceptron,DET,every,30
24030,Descartes_2,2,perceptron,DET,whatever,18
24012,Descartes_2,2,perceptron,DET,either,14
31633,Descartes_2,2,spacy,DET,the,6580
31617,Descartes_2,2,spacy,DET,a,2306
31635,Descartes_2,2,spacy,DET,this,670
31619,Descartes_2,2,spacy,DET,an,527
31621,Descartes_2,2,spacy,DET,any,328
31627,Descartes_2,2,spacy,DET,no,327
31630,Descartes_2,2,spacy,DET,some,325
31632,Descartes_2,2,spacy,DET,that,293
31634,Descartes_2,2,spacy,DET,these,247
31618,Descartes_2,2,spacy,DET,all,194
31631,Descartes_2,2,spacy,DET,such,110
31636,Descartes_2,2,spacy,DET,those,71
31620,Descartes_2,2,spacy,DET,another,65
31642,Descartes_2,2,spacy,DET,whose,33
31625,Descartes_2,2,spacy,DET,every,29
31623,Descartes_2,2,spacy,DET,each,26
31638,Descartes_2,2,spacy,DET,what,25
31622,Descartes_2,2,spacy,DET,both,13
31640,Descartes_2,2,spacy,DET,which,10
31629,Descartes_2,2,spacy,DET,quite,6
38849,Descartes_2,2,stanford,DET,the,6601
38833,Descartes_2,2,stanford,DET,a,2426
38852,Descartes_2,2,stanford,DET,this,1287
38856,Descartes_2,2,stanford,DET,which,1253
38848,Descartes_2,2,stanford,DET,that,1072
38835,Descartes_2,2,stanford,DET,an,528
38850,Descartes_2,2,stanford,DET,there,445
38846,Descartes_2,2,stanford,DET,some,374
38834,Descartes_2,2,stanford,DET,all,364
38837,Descartes_2,2,stanford,DET,any,356
38844,Descartes_2,2,stanford,DET,no,335
38851,Descartes_2,2,stanford,DET,these,286
38853,Descartes_2,2,stanford,DET,those,107
38847,Descartes_2,2,stanford,DET,such,105
38836,Descartes_2,2,stanford,DET,another,99
38854,Descartes_2,2,stanford,DET,what,49
38839,Descartes_2,2,stanford,DET,each,42
38838,Descartes_2,2,stanford,DET,both,35
38841,Descartes_2,2,stanford,DET,every,30
38855,Descartes_2,2,stanford,DET,whatever,17
27240,Descartes_2,2,perceptron,NOUN,’,1316
24812,Descartes_2,2,perceptron,NOUN,descartes,790
27239,Descartes_2,2,perceptron,NOUN,‘,489
25313,Descartes_2,2,perceptron,NOUN,god,439
25428,Descartes_2,2,perceptron,NOUN,idea,294
26546,Descartes_2,2,perceptron,NOUN,s,280
27206,Descartes_2,2,perceptron,NOUN,world,237
25653,Descartes_2,2,perceptron,NOUN,knowledge,236
26934,Descartes_2,2,perceptron,NOUN,thing,231
24213,Descartes_2,2,perceptron,NOUN,argument,230
27147,Descartes_2,2,perceptron,NOUN,way,229
27238,Descartes_2,2,perceptron,NOUN,–,221
24600,Descartes_2,2,perceptron,NOUN,conception,219
26203,Descartes_2,2,perceptron,NOUN,point,209
25125,Descartes_2,2,perceptron,NOUN,fact,196
26936,Descartes_2,2,perceptron,NOUN,things,196
24370,Descartes_2,2,perceptron,NOUN,body,192
26632,Descartes_2,2,perceptron,NOUN,sense,184
26723,Descartes_2,2,perceptron,NOUN,something,184
25085,Descartes_2,2,perceptron,NOUN,existence,181
32415,Descartes_2,2,spacy,NOUN,descartes,1068
32855,Descartes_2,2,spacy,NOUN,god,444
32969,Descartes_2,2,spacy,NOUN,idea,294
33156,Descartes_2,2,spacy,NOUN,knowledge,254
34568,Descartes_2,2,spacy,NOUN,world,240
34325,Descartes_2,2,spacy,NOUN,thing,231
34513,Descartes_2,2,spacy,NOUN,way,231
31871,Descartes_2,2,spacy,NOUN,argument,230
32225,Descartes_2,2,spacy,NOUN,conception,219
33675,Descartes_2,2,spacy,NOUN,point,210
32686,Descartes_2,2,spacy,NOUN,fact,197
34327,Descartes_2,2,spacy,NOUN,things,196
32011,Descartes_2,2,spacy,NOUN,body,194
34061,Descartes_2,2,spacy,NOUN,sense,190
32654,Descartes_2,2,spacy,NOUN,existence,186
33820,Descartes_2,2,spacy,NOUN,question,180
33343,Descartes_2,2,spacy,NOUN,mind,174
34335,Descartes_2,2,spacy,NOUN,thought,172
32067,Descartes_2,2,spacy,NOUN,case,157
33779,Descartes_2,2,spacy,NOUN,proposition,152
39546,Descartes_2,2,stanford,NOUN,descartes,1044
39985,Descartes_2,2,stanford,NOUN,god,444
40095,Descartes_2,2,stanford,NOUN,idea,294
40278,Descartes_2,2,stanford,NOUN,knowledge,255
41646,Descartes_2,2,stanford,NOUN,world,240
41421,Descartes_2,2,stanford,NOUN,thing,232
39028,Descartes_2,2,stanford,NOUN,argument,231
41592,Descartes_2,2,stanford,NOUN,way,231
39362,Descartes_2,2,stanford,NOUN,conception,219
40785,Descartes_2,2,stanford,NOUN,point,211
39813,Descartes_2,2,stanford,NOUN,fact,197
39160,Descartes_2,2,stanford,NOUN,body,196
41422,Descartes_2,2,stanford,NOUN,things,196
41159,Descartes_2,2,stanford,NOUN,sense,190
41233,Descartes_2,2,stanford,NOUN,something,185
41430,Descartes_2,2,stanford,NOUN,thought,185
39782,Descartes_2,2,stanford,NOUN,existence,184
40924,Descartes_2,2,stanford,NOUN,question,180
40458,Descartes_2,2,stanford,NOUN,mind,173
39212,Descartes_2,2,stanford,NOUN,case,157
27761,Descartes_2,2,perceptron,NUM,one,650
27767,Descartes_2,2,perceptron,NUM,two,136
27243,Descartes_2,2,perceptron,NUM,1,46
27454,Descartes_2,2,perceptron,NUM,2,46
27543,Descartes_2,2,perceptron,NUM,3,45
27605,Descartes_2,2,perceptron,NUM,4,33
27648,Descartes_2,2,perceptron,NUM,5,28
27244,Descartes_2,2,perceptron,NUM,10,25
27713,Descartes_2,2,perceptron,NUM,7,24
27743,Descartes_2,2,perceptron,NUM,9,22
27687,Descartes_2,2,perceptron,NUM,6,19
27730,Descartes_2,2,perceptron,NUM,8,19
27766,Descartes_2,2,perceptron,NUM,three,16
27296,Descartes_2,2,perceptron,NUM,14,15
27311,Descartes_2,2,perceptron,NUM,15,14
27359,Descartes_2,2,perceptron,NUM,1640,12
27286,Descartes_2,2,perceptron,NUM,13,11
27356,Descartes_2,2,perceptron,NUM,1638,11
27361,Descartes_2,2,perceptron,NUM,1642,11
27360,Descartes_2,2,perceptron,NUM,1641,10
35047,Descartes_2,2,spacy,NUM,one,360
35056,Descartes_2,2,spacy,NUM,two,137
34788,Descartes_2,2,spacy,NUM,2,31
34596,Descartes_2,2,spacy,NUM,1,27
34872,Descartes_2,2,spacy,NUM,3,27
34954,Descartes_2,2,spacy,NUM,5,23
34598,Descartes_2,2,spacy,NUM,10,22
35054,Descartes_2,2,spacy,NUM,three,22
35000,Descartes_2,2,spacy,NUM,7,21
34920,Descartes_2,2,spacy,NUM,4,20
35023,Descartes_2,2,spacy,NUM,9,20
34982,Descartes_2,2,spacy,NUM,6,15
35042,Descartes_2,2,spacy,NUM,ii,15
34657,Descartes_2,2,spacy,NUM,15,14
34644,Descartes_2,2,spacy,NUM,14,13
34701,Descartes_2,2,spacy,NUM,1640,12
34635,Descartes_2,2,spacy,NUM,13,11
34698,Descartes_2,2,spacy,NUM,1638,11
34703,Descartes_2,2,spacy,NUM,1642,11
34702,Descartes_2,2,spacy,NUM,1641,10
42116,Descartes_2,2,stanford,NUM,one,524
42124,Descartes_2,2,stanford,NUM,two,137
42126,Descartes_2,2,stanford,NUM,vii,124
41866,Descartes_2,2,stanford,NUM,2,59
42111,Descartes_2,2,stanford,NUM,iii,52
42110,Descartes_2,2,stanford,NUM,ii,51
41695,Descartes_2,2,stanford,NUM,1,44
42027,Descartes_2,2,stanford,NUM,5,44
